Price,Close,High,Low,Open,Volume,MA10,MA50,Return
2015-11-03,437.1985168457031,439.08774540161966,432.58036636116265,432.58036636116265,3614682,436.09931030273435,423.0814526367187,0.01264151308824224
2015-11-04,433.8780212402344,441.81664780250856,432.1605238689124,438.9541521836385,3205572,436.5134246826172,423.1775476074219,-0.007594937945868296
2015-11-05,428.5728454589844,437.0076564087674,427.23701419485275,436.2252223180229,2345306,435.9218353271484,423.05143676757814,-0.012227343911279998
2015-11-06,434.4505920410156,436.5879131377075,428.57292408253363,428.611081379061,3026172,435.47911682128904,423.4804431152344,0.013714696682979088
2015-11-09,433.0383605957031,435.0993669148993,425.634028717903,427.4660446883221,6125676,434.8092926025391,423.9296142578125,-0.0032506146180580897
2015-11-10,421.302001953125,430.3284121105342,419.8707544627352,430.3284121105342,4680052,433.07078552246094,424.30327575683594,-0.027102353302910998
2015-11-13,420.1380615234375,422.1227066074324,416.0160490073249,419.8136080663517,3520868,431.07086181640625,424.51599670410155,-0.0027627222854189615
2015-11-16,412.2757263183594,417.54273743761723,407.31406673272045,413.59250239322523,6808334,428.5957550048828,424.3577947998047,-0.018713694199875563
2015-11-17,405.1385498046875,413.3062133533433,401.5127219920219,412.1993723872468,7184106,425.77333374023436,424.18278564453124,-0.017311658334598468
2015-11-18,389.2994384765625,398.89835061584324,385.95985996021943,397.3144269157859,10125252,421.5292114257812,423.7318389892578,-0.03909554234165291
2015-11-19,399.9097595214844,401.51273851067697,390.74974979653285,393.2115008085789,8539622,417.8003356933594,423.4140563964844,0.02725490970766109
2015-11-20,401.6654052734375,405.7873711205168,397.71517053203263,399.9860651475463,6082978,414.5790740966797,423.13214294433595,0.004390104792775906
2015-11-23,402.1614685058594,405.4819908493362,396.1693306000642,400.7493228613366,5616350,411.9379364013672,423.0522705078125,0.0012350160753431538
2015-11-24,397.3717041015625,401.05479160683893,395.78778032995507,400.7494400640818,4325802,408.23004760742185,422.99157287597654,-0.011910052999587917
2015-11-26,401.6654052734375,404.37522521357374,396.9518383466366,397.29530055798546,9853968,405.09275207519534,423.0163702392578,0.010805251424690354
2015-11-27,406.9895935058594,408.38268394199827,398.8410324480264,403.80269122489176,5142478,403.66151123046876,422.92149658203124,0.013255282039530858
2015-11-30,415.214599609375,419.1839367507529,403.1157551168106,408.3827664415377,18105534,403.1691650390625,423.0535241699219,0.02020937693434477
2015-12-01,411.8177490234375,417.92440702563863,409.50865033031397,415.25274414967566,5898550,403.1233673095703,423.0397064208984,-0.008180951703367856
2015-12-02,404.8332824707031,412.18035614497944,404.18446862642065,412.18035614497944,6397616,403.09284057617185,422.818125,-0.01696009113083874
2015-12-03,403.7074279785156,406.39819335740975,400.3869506340237,404.94784314365876,5504726,404.5336395263672,422.57818786621095,-0.002781032442086717
2015-12-04,400.3868103027344,406.43620820831467,396.9708710142149,400.3677083631513,8375530,404.5813446044922,422.25330627441406,-0.008225307352922817
2015-12-07,399.3181457519531,404.18438838835687,396.9327326948925,402.7722424946164,4513870,404.34661865234375,421.88587463378906,-0.0026690803075486436
2015-12-08,398.612060546875,405.6156237490102,396.66557287019214,398.8601528151997,5724372,403.99167785644534,421.5028063964844,-0.0017682271957576434
2015-12-09,392.4291076660156,399.5853478120607,390.2727079457056,398.07778519066926,6818254,403.49741821289064,420.97490295410154,-0.0155112037312084
2015-12-10,399.738037109375,401.36011826401904,393.2306571371612,395.6351259535107,5587746,403.3046813964844,420.52661560058596,0.018624840259249487
2015-12-11,401.8181457519531,405.29129843692834,399.1846399701212,402.276126500921,5390198,402.78753662109375,419.9361279296875,0.005203679533776651
2015-12-14,408.19183349609375,409.5849238727947,400.00511549960066,400.5585126266016,4816672,402.08526000976565,419.7378454589844,0.015862120244005018
2015-12-15,411.2643127441406,411.8558672278964,404.1080735770237,409.62312992577563,5431808,402.02991638183596,419.47772705078125,0.007527047324126013
2015-12-16,418.248779296875,419.0693707160237,413.4970550682385,413.4970550682385,5495852,403.3714660644531,419.0539886474609,0.016982914238609315
2015-12-17,422.5425720214844,423.5730985480489,415.25275810440047,419.83275175996374,4958782,405.25498046875,418.6321704101563,0.010266121354443047
2015-12-18,413.401611328125,421.1303492136484,411.98941892090994,421.1303492136484,7219820,406.55646057128905,417.961728515625,-0.021633230113662028
2015-12-21,421.1495056152344,422.65711490129627,406.83702461525894,411.0544543192947,4331012,408.7395965576172,417.65160095214844,0.018741809598220804
2015-12-22,413.6305541992188,418.859360100695,412.23746389127933,418.859360100695,4109254,410.24144592285154,417.3529577636719,-0.01785340197664853
2015-12-23,420.15716552734375,420.786923983299,414.890200691412,417.9435298450323,2870928,413.0142517089844,417.1927886962891,0.01577884240384586
2015-12-24,418.4396057128906,421.531091703623,416.054192666014,420.61513036570125,1230054,414.88440856933596,416.73164733886716,-0.004087898423194569
2015-12-28,421.6455993652344,423.6493462732837,416.0160247188101,416.0160247188101,5526952,416.8671539306641,416.67121154785156,0.007661783465457983
2015-12-29,421.6265563964844,423.6494055273864,418.8022642983849,420.30982688021106,3345062,418.21062622070315,416.78814514160155,-4.516344716665177e-05
2015-12-30,414.6038818359375,422.3516753151458,413.3443651343919,420.25251187263507,5153970,418.5445831298828,416.77823852539063,-0.016656148560867612
2015-12-31,421.8937072753906,423.63026003935727,414.8710418668917,416.0732993743142,7943938,418.90907592773436,416.91601928710935,0.0175826270780981
2016-01-01,421.8364562988281,423.2486022303571,417.2373611657052,419.83270927727744,1806550,418.8384643554688,416.9950244140625,-0.0001357000011501519
2016-01-04,411.779541015625,420.76774920159676,410.69180201096566,419.8135840062645,3975362,418.67625732421874,416.74274169921875,-0.023840792167282077
2016-01-05,409.9285278320313,414.2985864086837,405.424848837056,414.2985864086837,4949786,417.5541595458984,416.3465747070313,-0.004495155779299487
2016-01-06,408.13470458984375,410.1575539021966,404.14631179806895,410.1575539021966,5588328,417.00457458496095,415.81949401855474,-0.004375941463928945
2016-01-07,401.05474853515625,407.581229397261,399.9479075491621,404.585159889902,5294088,415.0943328857422,415.0630334472657,-0.01734710617613988
2016-01-08,405.8255615234375,407.3903831335082,402.8485474632268,405.1385439433588,3156716,413.8329284667969,414.3848126220704,0.011895665132270805
2016-01-11,402.92486572265625,408.3636074126358,401.55087714004947,403.15390264483915,5360622,411.9608551025391,413.66956848144537,-0.00714764193239148
2016-01-12,400.7303161621094,405.6919756243466,393.44050273176583,405.3294114535314,6565212,409.87123107910156,412.8814288330079,-0.00544654784859433
2016-01-13,413.4969787597656,416.39763121741413,400.0241495078038,403.4209864315369,8751294,409.7605407714844,412.4108325195313,0.031858489569557946
2016-01-14,432.427734375,440.82438941140776,402.4096833018213,406.85610312775816,30227006,410.81394348144534,412.3921319580079,0.04578208932025296
2016-01-15,435.0611572265625,444.25930008381823,434.16425129097604,438.15264303799256,13036614,412.13641357421875,412.45854187011724,0.006089856506009461
2016-01-18,432.00787353515625,443.53417126925245,430.6529402264675,435.0612023749275,10066612,414.15924682617185,412.3547290039063,-0.007018056290914121
2016-01-19,434.96575927734375,442.3318866992469,430.7292750889811,433.1910026796235,7500436,416.6629699707031,412.3764837646485,0.006846832947702719
2016-01-20,427.9431457519531,442.7327082026895,426.3210647089691,432.8093888809051,7507998,418.64381408691406,412.3638897705079,-0.016145209997812437
2016-01-21,433.9735412597656,436.0536032695153,428.22944671194415,433.19110696796486,6743000,421.935693359375,412.3543487548829,0.01409158101414687
2016-01-22,433.6680603027344,439.87013377241044,431.6643134894544,438.19079379183296,6436018,424.7199432373047,412.3669427490235,-0.0007039160870141448
2016-01-25,434.2024230957031,437.7137323784043,429.2026067902992,435.1947455808059,4579262,427.8476989746094,412.62495117187507,0.00123219310316669
2016-01-27,434.52679443359375,438.763278236535,433.1909632693271,437.56102087067626,6971962,431.2273468017578,412.9127258300782,0.0007470509620328691
2016-01-28,431.1299743652344,436.0916331717874,429.83230043627066,433.5726464803258,7788598,432.9906463623047,413.2898107910157,-0.007817285635485671
2016-01-29,444.6028442382813,446.54933200850354,431.89334461430707,434.3360169450231,10232108,434.2081573486328,414.07909667968755,0.03125013493409612
2016-02-01,447.8279418945313,450.32787366854706,443.3433648912948,446.54936968396964,4251126,435.4848358154297,415.24966674804693,0.007253884445511005
2016-02-02,448.6675720214844,454.1826281559102,444.25931022981473,449.163709963731,7632702,437.1508056640625,416.22482299804693,0.0018748944592448247
2016-02-03,441.8548889160156,448.80124088964214,439.9656600851993,445.70975435280326,5245966,437.8397186279297,417.0286126708985,-0.015184255627778032
2016-02-04,450.27056884765625,456.07187476892494,442.75176552455287,442.75176552455287,5549346,440.0724609375,417.99079467773447,0.019046252837184863
2016-02-05,448.34320068359375,452.904139058079,447.255461491305,448.64855223481067,3984224,441.5094268798828,419.0102246093751,-0.004280466673615924
2016-02-08,439.221435546875,447.3890540984698,436.5497724269794,444.1639936826388,4221044,442.06476440429685,419.7613452148438,-0.02034549675964903
