Price,Close,High,Low,Open,Volume,MA10,MA50,Return
2023-03-15,1021.205810546875,1049.1662111592916,1016.800600298463,1042.6840329673732,21728555,1066.414892578125,1095.8703515625,-0.017091736536458013
2023-03-16,1016.1157836914062,1028.9433330363881,1005.2968594074098,1023.921951504309,18363159,1061.0282409667968,1092.8469738769531,-0.004984330095755052
2023-03-17,1014.837646484375,1028.0075129528561,1010.0900587449327,1024.720781814394,34014213,1056.3286071777343,1090.1495349121094,-0.0012578657152514383
2023-03-20,1004.8632202148438,1013.4225471579439,995.1626537042278,1011.1400680229121,19524589,1047.9222290039063,1087.29369140625,-0.009828593079971859
2023-03-21,1036.1102294921875,1038.0732119172073,1012.0528577510236,1012.9430039303461,21400360,1041.5769165039062,1084.854169921875,0.031095783633779517
2023-03-22,1039.2601318359375,1046.0391051865406,1036.247254791225,1043.0946916431246,10920094,1035.1517211914063,1081.9307666015625,0.0030401228113476897
2023-03-23,1026.1131591796875,1036.2016854580306,1023.9447859117854,1035.3343603002547,16249370,1030.0640747070313,1079.095009765625,-0.01265031944699424
2023-03-24,1005.7989501953124,1027.117362031003,1003.3795441878093,1024.9489888672188,12375945,1024.6134887695312,1076.1474096679688,-0.019797240492086754
2023-03-27,1021.4338989257812,1028.9432703448797,1004.3838307288752,1012.2812223607901,14054323,1022.4702331542969,1074.0105480957031,0.01554480517943757
2023-03-28,1026.2044677734375,1030.0846702786253,1021.1829653124684,1024.8349561252708,12576424,1021.1943298339844,1072.005614013672,0.004670462623840299
2023-03-29,1020.133056640625,1024.7436572444662,1009.3597140789179,1022.0959186617868,18804065,1021.0870544433594,1070.093807373047,-0.005916375657558426
2023-03-31,1064.116455078125,1069.7770709600845,1029.2629756900762,1029.3999027039445,28171201,1025.8871215820313,1068.744862060547,0.0431153545620222
2023-04-03,1064.299072265625,1072.3106311531849,1056.7896998650788,1070.4846960590223,10293043,1030.8332641601562,1067.4369982910157,0.00017161391183129204
2023-04-05,1061.74267578125,1071.8540232011114,1053.8453439607506,1071.8540232011114,16262928,1036.5212097167969,1066.1022009277344,-0.0024019531267025496
2023-04-06,1068.864013671875,1074.5930932267388,1058.2276581630158,1058.2276581630158,18435046,1039.7965881347657,1065.178250732422,0.006707216402868088
2023-04-10,1061.2861328125,1072.9496819536614,1059.779694186431,1072.7671126043012,12961408,1041.9991882324218,1064.215499267578,-0.007089658518245612
2023-04-11,1066.535888671875,1068.6586196822263,1060.9210357303307,1065.4631729553812,10542367,1046.0414611816407,1063.4887561035157,0.004946597997528501
2023-04-12,1071.23779296875,1080.8925957399235,1063.6599579243734,1066.5357872569193,18179087,1052.5853454589844,1063.1609924316406,0.00440857578897802
2023-04-13,1075.27783203125,1079.9797173840186,1069.1151503508545,1074.1365320735108,12378208,1057.9697387695312,1063.3267028808593,0.003771374655578308
2023-04-17,1080.73291015625,1106.9814803229494,1072.333391852291,1106.9814803229494,17929479,1063.4225830078126,1063.397000732422,0.005073180123777998
2023-04-18,1068.36181640625,1085.0923881243807,1061.8110548039576,1085.0923881243807,10405576,1068.245458984375,1063.2737463378905,-0.011446948301233273
2023-04-19,1073.6800537109375,1076.3733137885806,1064.64142217666,1067.768405195298,12273475,1069.2018188476563,1063.3842175292968,0.004977936522083004
2023-04-20,1070.9638671875,1076.8755157885284,1064.595795217696,1074.638679040759,7007330,1069.8682983398437,1063.5585998535157,-0.0025297913601445288
2023-04-21,1072.310546875,1077.7884724738815,1066.5586465106753,1073.0637661728558,7647317,1070.9250854492188,1063.7411975097657,0.0012574464263079843
2023-04-24,1076.4190673828125,1086.8727319946267,1071.8539885727766,1084.1794719407253,12936186,1071.6805908203125,1064.1661975097657,0.003831465166304504
2023-04-25,1084.65869140625,1086.7357798786459,1072.9952636709509,1080.0709122812248,9236126,1074.0178466796874,1064.8066613769531,0.0076546618999151494
2023-04-26,1078.2906494140625,1089.2466212621475,1074.6158376300252,1086.0054116702795,8617834,1075.1933227539062,1064.8993298339844,-0.005871009970824459
2023-04-27,1085.115234375,1088.2878596252956,1079.1579437194785,1084.1794457664448,9167125,1076.5810668945312,1065.0910583496093,0.006329077382472015
2023-04-28,1104.949951171875,1106.5021527689444,1087.2607695641375,1087.3748753991613,15565210,1079.5482788085938,1065.8565979003906,0.01827890363026685
2023-05-02,1114.3310546875,1116.4994278601828,1108.4194062766874,1112.1170391794083,12981805,1082.9080932617187,1066.931190185547,0.008490070980749609
2023-05-03,1104.7674560546875,1116.1342091904096,1101.549188303151,1116.1342091904096,7061872,1086.5486572265625,1067.3146472167969,-0.00858236750432706
2023-05-04,1117.503662109375,1119.717677582049,1102.2567073883076,1105.2467632974385,8635233,1090.9310180664063,1067.461182861328,0.011528404448272411
2023-05-05,1114.650634765625,1123.5979821409157,1112.0258380416835,1114.3083172243437,8746585,1095.2996948242187,1067.5680017089844,-0.0025530362364671877
2023-05-08,1128.4140625,1133.7778823916174,1115.746261129747,1118.4167001177036,9153782,1100.9100463867187,1067.857423095703,0.012347750322027062
2023-05-09,1131.9061279296875,1135.2158009724574,1124.4652198090143,1129.8290394334551,6464721,1106.4587524414062,1068.4522375488282,0.003094666705899529
2023-05-10,1139.6895751953125,1141.173192717246,1132.659447469911,1136.6766978121202,10872255,1111.9618408203125,1069.0228601074218,0.006876407039037247
2023-05-11,1132.24853515625,1145.5781493917782,1130.5365853892238,1140.762158669685,10557860,1117.3576293945312,1069.9486340332032,-0.006529005968829105
2023-05-12,1134.097412109375,1135.4897449397138,1121.3839680276494,1127.4553650769165,6955341,1122.2558471679688,1071.015467529297,0.0016329250122366634
2023-05-15,1136.334228515625,1143.318592964205,1128.9846046154787,1136.6310244600713,6833343,1125.3942749023438,1071.9791320800782,0.0019723318141513513
2023-05-16,1120.1514892578125,1141.0589403639667,1118.485181669263,1138.5026071786638,8717229,1125.976318359375,1072.7638513183595,-0.01424117909301359
